epoch,train_loss,train_acc,val_loss,val_acc,lr
1,2.4819289383135343,0.2759601706970128,2.109533150911092,0.5416248746238717,0.0006989210668065948
2,2.0560123495831766,0.3857752489331437,1.9466549486908296,0.3981945837512538,0.0006956909192082981
3,1.9856795355062906,0.4438122332859175,1.8235612502667227,0.6449348044132397,0.0006903294721391867
4,1.929192763609364,0.49487908961593174,1.92644753271981,0.5937813440320963,0.0006828697807033037
5,1.8711052766395666,0.5240398293029872,1.827580676394456,0.5416248746238717,0.0006733578363789502
6,1.8176650574332789,0.5362731152204836,1.8704129672696144,0.6078234704112337,0.0006618522834659286
7,1.8243941674361357,0.5416785206258891,1.824507051389459,0.5867602808425276,0.0006484240575239321
8,1.8295094051876584,0.5533428165007113,1.8494464932616759,0.5707121364092277,0.0006331559480312315
9,1.760497044092561,0.5923186344238975,1.8438042838690631,0.6870611835506519,0.0006161420879600107
10,1.7906022384529603,0.5859174964438122,1.8519344243745028,0.6158475426278837,0.0005974873734152914
11,1.798727195903892,0.5884779516358464,1.8648905172988908,0.5275827482447342,0.0006980826633788957
12,1.7553661104286378,0.5840682788051209,1.8183047471338194,0.6539618856569709,0.000692351660256832
13,1.7012877542975957,0.6137980085348507,1.7182652249618424,0.6369107321965898,0.0006828697807033038
14,1.6247132438344942,0.6362731152204837,1.6805488419987133,0.6559679037111334,0.0006697409101749102
15,1.661660561351315,0.6409672830725462,1.7281712836463567,0.6659979939819458,0.0006531088913245536
16,1.5752386911834457,0.6522048364153628,1.7519461954369349,0.6429287863590772,0.0006331559480312316
17,1.5799343092851923,0.6834992887624467,1.6932017977761409,0.7131394182547643,0.0006101006889170879
18,1.563779445867959,0.6805120910384068,1.6656179646910014,0.7251755265797393,0.0005841957122256004
19,1.5328809153813217,0.6849217638691323,1.7132378240286885,0.7291875626880642,0.0005557248383023655
20,1.5109030861603587,0.6926031294452347,1.7358811481546614,0.691073219658977,0.000525
21,1.4948783835849246,0.6980085348506401,1.7621801478214705,0.6720160481444333,0.0004923578250765301
22,1.4168767809698286,0.7236130867709815,1.718751573455011,0.7331995987963892,0.0004581559480312316
23,1.3833093656075968,0.7412517780938833,1.6415841215950555,0.769307923771314,0.0004227690917862157
24,1.3864352845196026,0.7479374110953059,1.7770736270108696,0.7753259779338014,0.00038658496214367873
25,1.3470666957613753,0.7597439544807966,1.7168781952250565,0.7622868605817452,0.00035000000000000005
26,1.3310877191562571,0.761593172119488,1.727250004842982,0.7432296890672017,0.0003134150378563213
27,1.286913981207065,0.7620199146514935,1.6768403892053165,0.7331995987963892,0.0002772309082137842
28,1.2731437425355654,0.7803698435277383,1.694226915523066,0.7512537612838516,0.0002418440519687684
29,1.2575602437829225,0.7935988620199147,1.7322712804273952,0.7723169508525577,0.00020764217492346993
30,1.2640040760189506,0.7867709815078237,1.6925557782441945,0.7813440320962889,0.00017500000000000008
31,1.2530176795224208,0.7938833570412518,1.7334841203426525,0.7462387161484454,0.00014427516169763445
32,1.1928957899128898,0.7975817923186345,1.6885932947592128,0.7823470411233701,0.00011580428777439975
33,1.1962567975137854,0.8120910384068278,1.7498851304307745,0.7813440320962889,8.989931108291208e-05
34,1.1783034434867956,0.811095305832148,1.7306542551983801,0.765295887662989,6.684405196876845e-05
35,1.1603845568503628,0.8157894736842105,1.723876197515065,0.7733199598796389,4.689110867544647e-05
