epoch,train_loss,train_acc,val_loss,val_acc,lr
1,2.2147470223276238,0.32418207681365574,2.0108675954334716,0.4663991975927783,0.0006989210668065948
2,2.0301748102114856,0.4226173541963016,1.93378898229379,0.3731193580742227,0.0006956909192082981
3,1.9367317182071517,0.43243243243243246,1.9194070556338356,0.3279839518555667,0.0006903294721391867
4,1.8876112787007946,0.45305832147937414,1.8747590312747324,0.5295887662988967,0.0006828697807033037
5,1.8999370699756346,0.4294452347083926,1.873696357101471,0.5656970912738215,0.0006733578363789502
6,1.787228048169935,0.4847795163584637,1.7594112314455728,0.6148445336008024,0.0006985910028983337
7,1.637697276621421,0.5475106685633001,1.7274367368687598,0.5366098294884654,0.0006943753560095204
8,1.5031725650152474,0.5994310099573258,1.621144727156418,0.7091273821464393,0.0006873870012435487
9,1.4354399677699863,0.643954480796586,1.6387734368906814,0.675025075225677,0.000677682204723908
10,1.4008637553088865,0.6634423897581793,1.6061870059971823,0.7011033099297894,0.0006653391037658468
11,1.3504210904516163,0.6728307254623044,1.589380479385047,0.6890672016048145,0.0006504570777606532
12,1.300329602663412,0.7076813655761024,1.593527764889039,0.7622868605817452,0.0006331559480312317
13,1.2686038142078122,0.7209103840682788,1.532552474719232,0.802407221664995,0.000613575013101264
14,1.2506210236257713,0.7254623044096729,1.559505673444857,0.6690070210631895,0.0005918719271454028
15,1.2204510920756573,0.7486486486486487,1.5207648120648642,0.7071213640922769,0.0005682214306505568
16,1.2049959689081986,0.7580369843527738,1.570708377370863,0.7502507522567703,0.0005428139435082359
17,1.1651219061563907,0.7874822190611664,1.6320998292031474,0.7372116349047142,0.0005158540318655495
18,1.1174542248672985,0.8015647226173542,1.560248315154968,0.7683049147442327,0.0004875587610788733
19,1.134906647588586,0.7867709815078237,1.615353318609469,0.7963891675025075,0.0004581559480312316
20,1.1072712409208034,0.8173541963015647,1.6430498823717818,0.7562688064192578,0.00042788232688471004
21,1.0615653632206055,0.832574679943101,1.6371159859024056,0.7903711133400201,0.00039698164303617945
22,1.0478695903360251,0.8392603129445235,1.6485968681730503,0.7783350050150452,0.0003657026906226803
23,1.0297107640235217,0.8559032716927454,1.5592714539143362,0.8004012036108324,0.0003342973093773198
24,1.0387457210681856,0.8578947368421053,1.6490129806332985,0.7843530591775326,0.00030301835696382065
25,1.0147594717115291,0.8675675675675676,1.616162656721404,0.7823470411233701,0.00027211767311529
26,1.023457962062586,0.8731152204836415,1.6568620931898939,0.8335005015045135,0.00024184405196876846
27,0.9960766325973684,0.8924608819345662,1.6268078494095874,0.8084252758274825,0.00021244123892112687
