epoch,train_loss,train_acc,val_loss,val_acc,lr
1,1.4247727484994728,0.5476529160739687,1.168459304357125,0.6449348044132397,0.0009972609476841367
2,1.1119495986705146,0.6331436699857752,1.0964169266709354,0.6770310932798396,0.0009890738003669028
3,0.9894462547295463,0.65149359886202,1.034218376085775,0.7011033099297894,0.0009755282581475768
4,0.9321294488133611,0.6642958748221907,0.9871783958693804,0.7051153460381143,0.0009567727288213003
5,0.8909859352735843,0.6795163584637269,0.9382264806310774,0.6960882647943831,0.0009330127018922195
6,1.4999137410737713,0.5237553342816501,1.0026651713530064,0.6519558676028084,0.000996057350657239
7,1.0241862318085064,0.6320056899004267,0.9933454638857062,0.6690070210631895,0.0009842915805643156
8,0.9192124984851093,0.6385490753911807,0.9606853502325213,0.7071213640922769,0.0009648882429441258
9,0.8770076674044895,0.6584637268847795,1.0673458506852955,0.6920762286860582,0.0009381533400219318
10,0.8491128995018358,0.663869132290185,0.981171096698451,0.708124373119358,0.0009045084971874737
11,0.7005837510184916,0.7064011379800853,0.7933581149207434,0.7402206619859579,0.0008644843137107057
12,0.6507683386165082,0.7213371266002845,0.880431112548413,0.7452357071213641,0.0008187119948743448
13,0.5585774439412194,0.7450924608819346,0.8971956582401795,0.7562688064192578,0.0007679133974894982
14,0.5474189003025993,0.7465149359886202,1.0481302907976249,0.7442326980942828,0.0007128896457825362
15,0.5455309575940264,0.7499288762446658,1.0097796598910806,0.7813440320962889,0.0006545084971874736
16,0.4848245204597245,0.767425320056899,0.9424656464558547,0.7452357071213641,0.0005936906572928624
17,0.4238663031506335,0.7871977240398293,1.2032461948057593,0.7993981945837513,0.0005313952597646568
18,0.3441566325861902,0.8130867709815078,1.191339518086482,0.7733199598796389,0.00046860474023534336
19,0.3086860999062255,0.8274537695590327,1.0861007182026579,0.7903711133400201,0.0004063093427071377
20,0.28117198626991696,0.8463726884779517,1.3155017609342767,0.7592778335005015,0.00034549150281252644
21,0.24677254678005853,0.8534850640113798,1.2154231794260688,0.7793380140421263,0.00028711035421746366
