epoch,train_loss,train_acc,val_loss,val_acc,lr
1,2.9683107701677347,0.1724039829302987,2.4834421467757153,0.20361083249749248,0.0002997040092642407
2,2.4616633189351935,0.24935988620199145,2.3205354672855694,0.1715145436308927,0.0002988172051971717
3,2.371315436614187,0.2786628733997155,2.2765581550425966,0.3600802407221665,0.0002973430876093033
4,2.325400413150977,0.2968705547652916,2.3296628694237773,0.14142427281845538,0.00029528747416929463
5,2.270527666256065,0.3197724039829303,2.2924000470784147,0.3259779338014042,0.00029265847744427303
6,2.200992419268634,0.34537695590327167,2.3319867157051295,0.4583751253761284,0.0002894664728832377
7,2.202547679618955,0.3469416785206259,2.251596504850397,0.4934804413239719,0.000285724057869903
8,2.210219671376908,0.35832147937411096,2.291542821088311,0.2958876629889669,0.00028144600200657956
9,2.160497514282487,0.36443812233285916,2.2367496160470854,0.6288866599799399,0.0002766491888253023
10,2.152913485821416,0.3779516358463727,2.3035287134864983,0.4182547642928786,0.00027135254915624217
11,2.189739685411304,0.35248933143669986,2.302925685224466,0.238716148445336,0.00029953760005996916
12,2.1099593430121626,0.4135135135135135,2.2331013784724227,0.6589769307923772,0.00029815325108927063
13,2.073831408020443,0.3957325746799431,2.2095058920868897,0.4292878635907723,0.0002958554880596515
14,2.0682026017271777,0.3981507823613087,2.209793288585774,0.19257773319959878,0.00029265847744427303
15,2.060810726363832,0.437126600284495,2.190992548209853,0.6529588766298897,0.000288581929876693
16,1.9901411822306823,0.45263157894736844,2.193379837746845,0.19658976930792377,0.0002836509786282552
17,1.9888523695987794,0.4564722617354196,2.117278806783012,0.6619859578736209,0.00027789602465311383
18,1.9716510316894877,0.4503556187766714,2.1063120513407134,0.7412236710130391,0.0002713525491562421
19,1.9210335203119226,0.4910384068278805,2.164449657456447,0.4483450351053159,0.00026406089484000466
20,1.956938362053753,0.4601706970128023,2.1326755982344463,0.35005015045135407,0.0002560660171779821
21,1.9376270857847602,0.4850640113798009,2.1757000525712726,0.6659979939819458,0.0002474172072495276
22,1.8591964031181498,0.48776671408250355,2.195279559017782,0.21263791374122368,0.000238167787843871
23,1.8758209278369866,0.5220483641536273,2.1054614422433713,0.5315947843530592,0.00022837478470739232
24,1.8752354283421002,0.5311522048364153,2.219046649507199,0.5977933801404213,0.000218098574960932
25,1.8215741161601473,0.5153627311522049,2.1844902171294693,0.28786359077231694,0.00020740251485476348
26,1.8460424428644084,0.5152204836415363,2.1899425582876177,0.6800401203610833,0.00019635254915624213
27,1.818766121979628,0.5459459459459459,2.1842072892452076,0.6720160481444333,0.00018501680457838585
28,1.8009263004720804,0.5549075391180655,2.193794956298147,0.7021063189568706,0.00017346516975603465
29,1.7721772855240454,0.5416785206258891,2.146606223872576,0.728184553660983,0.00016176886435917675
30,1.7971328055027709,0.5458036984352774,2.1410970561124136,0.695085255767302,0.00015
31,1.7754758724277762,0.5724039829302987,2.1776340126154294,0.6920762286860582,0.00013823113564082325
32,1.7438533481798675,0.5803698435277382,2.1296761518973883,0.7001003009027081,0.00012653483024396538
33,1.7537857156729122,0.5645803698435278,2.109862005220373,0.5987963891675026,0.00011498319542161417
