epoch,train_loss,train_acc,val_loss,val_acc,lr
1,1.6549488281287985,0.5092460881934566,1.3544133277451142,0.59679037111334,0.0009972609476841367
2,1.3731451885459434,0.5780938833570413,1.2372624933301146,0.5917753259779338,0.0009890738003669028
3,1.249087429284032,0.6044096728307254,1.2405031535068272,0.48946840521564694,0.0009755282581475768
4,1.1858580132127656,0.6153627311522049,1.1795827264233363,0.6619859578736209,0.0009567727288213003
5,1.1898645683847484,0.6031294452347084,1.1150160204682689,0.6449348044132397,0.0009330127018922195
6,1.1225849547053808,0.616642958748222,1.2406561814674524,0.6609829488465396,0.000996057350657239
7,0.888445716392604,0.6768136557610241,0.8470683173167192,0.7261785356068204,0.0009842915805643156
8,0.6728119469808141,0.7180654338549075,0.957482322751579,0.7011033099297894,0.0009648882429441258
9,0.6633826552973703,0.7203413940256046,0.897451454891245,0.7291875626880642,0.0009381533400219318
10,0.5751684303812756,0.7332859174964438,1.0160995929192755,0.695085255767302,0.0009045084971874737
11,0.5239393715244608,0.7495021337126601,0.8749429126351385,0.7743229689067201,0.0008644843137107057
12,0.4599557983163071,0.7658605974395448,0.9100734026039555,0.7753259779338014,0.0008187119948743448
13,0.4520011321664026,0.7790896159317212,1.0586103066211658,0.7733199598796389,0.0007679133974894982
14,0.3731428347135845,0.8061166429587482,1.1490591208869918,0.6670010030090271,0.0007128896457825362
15,0.34504200725433326,0.815647226173542,1.1128959220011112,0.8004012036108324,0.0006545084971874736
16,0.3286699034284223,0.8257467994310099,1.02464711002318,0.7412236710130391,0.0005936906572928624
17,0.2827179826509902,0.841678520625889,1.109554359362411,0.7342026078234705,0.0005313952597646568
