epoch,train_loss,train_acc,val_loss,val_acc,lr
1,1.634233661430489,0.510099573257468,1.3645091826841609,0.6409227683049148,0.0009972609476841367
2,1.3917774920443213,0.5778093883357042,1.2763750738461495,0.645937813440321,0.0009890738003669028
3,1.2995235483473428,0.6004267425320057,1.182741567029159,0.6439317953861585,0.0009755282581475768
4,1.2207472481395238,0.6089615931721195,1.1604567375800077,0.6278836509528586,0.0009567727288213003
5,1.1882296456381742,0.6153627311522049,1.121092305738206,0.6659979939819458,0.0009330127018922195
6,1.0095560281578542,0.6627311522048364,0.8932358067755475,0.7041123370110332,0.000996057350657239
7,0.7696268036219677,0.7008534850640114,0.8473772913546357,0.7512537612838516,0.0009842915805643156
8,0.6602217005123285,0.7149359886201991,0.9424319044876481,0.7713139418254764,0.0009648882429441258
9,0.5837951875343431,0.7421052631578947,0.8423979722090447,0.8104312938816449,0.0009381533400219318
10,0.5363448091285836,0.7672830725462304,0.8024300788057485,0.7622868605817452,0.0009045084971874737
11,0.43421098824754717,0.7911806543385491,0.978612399332173,0.7592778335005015,0.0008644843137107057
12,0.38272459299262523,0.817923186344239,0.8544866393059641,0.7743229689067201,0.0008187119948743448
13,0.3671121210962068,0.8219061166429588,0.7807879957857139,0.7933801404212638,0.0007679133974894982
14,0.3227902481854386,0.8408250355618777,0.9842287485292527,0.757271815446339,0.0007128896457825362
15,0.2658738076856431,0.8603129445234708,0.9320319012011081,0.7883650952858575,0.0006545084971874736
16,0.23448128844392757,0.8691322901849218,0.9315860898732773,0.7683049147442327,0.0005936906572928624
17,0.270634113606145,0.8536273115220484,0.9579298073293243,0.7813440320962889,0.0005313952597646568
18,0.19325475097974368,0.8792318634423898,0.9947512136256638,0.794383149448345,0.00046860474023534336
19,0.19254680607430796,0.8914651493598862,1.0834687216940206,0.7833500501504513,0.0004063093427071377
20,0.1523291410796164,0.902275960170697,1.0729326068749698,0.8144433299899699,0.00034549150281252644
21,0.142252586046459,0.9140825035561878,1.0987814020313165,0.8014042126379137,0.00028711035421746366
22,0.13210277783751997,0.9167852062588905,1.242720155617892,0.8214643931795386,0.00023208660251050156
23,0.11165679922250561,0.9285917496443812,1.1618297307709102,0.8164493480441324,0.00018128800512565513
